numero_siafi;codigo_orgao;unidade_orcamentaria_nome;ano_empenho;numero_empenho;data_registro_doc_empenho;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;razao_social_proponente;cnpj_proponente;valor_pago_financeiro
9496696;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;572;2026-03-10;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ESCOLA TECNICA NORTE MINEIRA LTDA;29.832.208/0001-59;15968,0
9496697;2251;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;2026;47;2026-03-03;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;3;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;60;RECURSOS DIRETAMENTE ARRECADADOS;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM;16.636.540/0001-04;2610,05
9496697;2251;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;2026;48;2026-03-03;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;3;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;60;RECURSOS DIRETAMENTE ARRECADADOS;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM;16.636.540/0001-04;696,01
9496697;2251;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;2026;49;2026-03-03;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;3;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;60;RECURSOS DIRETAMENTE ARRECADADOS;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM;16.636.540/0001-04;174,0
9496698;2041;LOTERIA DO ESTADO DE MINAS GERAIS;2026;40;2026-03-03;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO -  PESSOA JURIDICA;3;SERVICO DE INFORMATICA EXECUTADO PELA PRODEMGE;60;RECURSOS DIRETAMENTE ARRECADADOS;COMPANHIA DE TECNOLOGIA DA INFORMACAO DO ESTADO DE MINAS GERAIS-PRODEM;16.636.540/0001-04;28,09
9496704;2311;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;2026;817;2026-03-18;30;MATERIAL DE CONSUMO;19;MATERIAL P/ MANUT. E REPAROS DE IMOVEIS DE PROPRIEDADE DA ADM. PUBLICA;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;MERCEARIA INDIANOPOLIS LTDA;17.263.096/0001-83;5579,24
9496706;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;189;2026-03-30;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SOCIEDADE ALEM PARAIBANA DE EDUCACAO;01.029.518/0001-10;22870,4
9496706;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;190;2026-03-30;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;SOCIEDADE ALEM PARAIBANA DE EDUCACAO;01.029.518/0001-10;6780,0
9496707;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;515;2026-03-18;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;29680,0
9496710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;445;2026-03-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;4283,77
9496710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;446;2026-03-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;6559,59
9496710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;447;2026-03-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;4842,72
9496710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;448;2026-03-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;4886,48
9496710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;449;2026-03-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;3369,66
9496710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;452;2026-03-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;2760,0
9496710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;453;2026-03-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;3460,0
9496710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;454;2026-03-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;3480,0
9496710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;455;2026-03-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;2820,0
9496710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;456;2026-03-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;1840,0
9496713;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;599;2026-03-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;FUNDACAO MUNICIPAL DE ENSINO PROFISSIONALIZANTE;20.491.718/0001-35;10660,0
9496713;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;600;2026-03-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;FUNDACAO MUNICIPAL DE ENSINO PROFISSIONALIZANTE;20.491.718/0001-35;9920,0
9496713;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;601;2026-03-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;FUNDACAO MUNICIPAL DE ENSINO PROFISSIONALIZANTE;20.491.718/0001-35;8420,0
9496713;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;602;2026-03-27;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;FUNDACAO MUNICIPAL DE ENSINO PROFISSIONALIZANTE;20.491.718/0001-35;8980,0
9496714;1191;SECRETARIA DE ESTADO DE FAZENDA;2026;59;2026-02-25;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ELEVTECH ELEVADORES LTDA;28.941.803/0001-60;927,2
9496714;1191;SECRETARIA DE ESTADO DE FAZENDA;2026;60;2026-02-25;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;21;REPAROS DE EQUIPAMENTOS, INSTALACOES E MATERIAL PERMANENTE;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ELEVTECH ELEVADORES LTDA;28.941.803/0001-60;1000,0
9496718;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;394;2026-04-24;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;CENTRO EDUCACIONAL HYARTE-ML LTDA;01.428.030/0001-66;20060,0
9496719;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;325;2026-03-19;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;CENTRO EDUCACIONAL IMPACTO SAO JOAO DEL REY LTDA;36.090.698/0001-20;84031,97
9496719;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;326;2026-03-19;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;CENTRO EDUCACIONAL IMPACTO SAO JOAO DEL REY LTDA;36.090.698/0001-20;34140,0
9496721;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;689;2026-04-10;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;ESCOLA TECNICA DE FORMACAO PROFISSIONAL DE MINAS GERAIS LTDA -ME;05.075.847/0001-59;20940,0
9496721;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;693;2026-04-13;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;ESCOLA TECNICA DE FORMACAO PROFISSIONAL DE MINAS GERAIS LTDA -ME;05.075.847/0001-59;39629,23
9496724;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;513;2026-03-18;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;FUNDACAO PRESIDENTE ANTONIO CARLOS;17.080.078/0001-66;24600,0
9496727;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1067;2026-04-15;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;CENTRO EDUCACIONAL CONEXAO LTDA;01.779.585/0001-52;3040,0
9496727;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1069;2026-04-15;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;CENTRO EDUCACIONAL CONEXAO LTDA;01.779.585/0001-52;11280,0
9496727;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1071;2026-04-15;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;CENTRO EDUCACIONAL CONEXAO LTDA;01.779.585/0001-52;7900,0
9496727;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1073;2026-04-15;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;CENTRO EDUCACIONAL CONEXAO LTDA;01.779.585/0001-52;7380,0
9496727;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1075;2026-04-15;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;CENTRO EDUCACIONAL CONEXAO LTDA;01.779.585/0001-52;7400,0
9496732;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;363;2026-03-20;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;CENTRO POLITECNICO TREINAMENTO ENSINO E PESQUISA LTDA -EPP;02.538.893/0001-59;65319,36
9496732;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;369;2026-03-20;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;CENTRO POLITECNICO TREINAMENTO ENSINO E PESQUISA LTDA -EPP;02.538.893/0001-59;29820,0
9496734;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;240;2026-04-29;39;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;CURSOS DE FORMACAO E CAPACITACAO PARA O CIDADAO;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL - DEPARTAMENTO REGIONAL DE;03.773.700/0001-07;1000,0
9496736;4291;FUNDO ESTADUAL DE SAUDE;2026;155;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE AGUA BOA;11.639.303/0001-75;20000,0
9496737;4291;FUNDO ESTADUAL DE SAUDE;2026;53;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE AGUA COMPRIDA;12.647.550/0001-86;20000,0
9496738;4291;FUNDO ESTADUAL DE SAUDE;2026;54;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ALBERTINA;13.820.031/0001-30;20000,0
9496739;4291;FUNDO ESTADUAL DE SAUDE;2026;55;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ALFENAS;11.436.319/0001-80;325019,0
9496740;4291;FUNDO ESTADUAL DE SAUDE;2026;56;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ALFREDO VASCONCELOS;11.445.817/0001-90;20000,0
9496741;4291;FUNDO ESTADUAL DE SAUDE;2026;156;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ALMENARA;11.486.972/0001-54;33195,0
9496742;4291;FUNDO ESTADUAL DE SAUDE;2026;157;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ALPINOPOLIS;11.970.098/0001-26;20000,0
9496743;4291;FUNDO ESTADUAL DE SAUDE;2026;158;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ALTEROSA;10.544.842/0001-68;20000,0
9496744;4291;FUNDO ESTADUAL DE SAUDE;2026;159;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ALVARENGA;22.727.202/0001-72;20000,0
9496745;4291;FUNDO ESTADUAL DE SAUDE;2026;160;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ANDRADAS;11.412.071/0001-18;373576,0
9496746;4291;FUNDO ESTADUAL DE SAUDE;2026;161;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ARAGUARI;19.250.765/0001-08;177511,0
9496747;4291;FUNDO ESTADUAL DE SAUDE;2026;162;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ARAPONGA;11.431.652/0001-05;20000,0
9496748;4291;FUNDO ESTADUAL DE SAUDE;2026;163;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ARAPORA;11.409.354/0001-00;20000,0
9496749;4291;FUNDO ESTADUAL DE SAUDE;2026;164;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ARAXA;12.046.773/0001-98;300000,0
9496750;4291;FUNDO ESTADUAL DE SAUDE;2026;165;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE ARGIRITA;12.991.331/0001-10;20000,0
9496751;4291;FUNDO ESTADUAL DE SAUDE;2026;166;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE AUGUSTO DE LIMA;12.041.959/0001-54;20000,0
9496752;4291;FUNDO ESTADUAL DE SAUDE;2026;167;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BAEPENDI;11.391.585/0001-34;80000,0
9496753;4291;FUNDO ESTADUAL DE SAUDE;2026;168;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BANDEIRA;12.509.104/0001-05;20000,0
9496754;4291;FUNDO ESTADUAL DE SAUDE;2026;169;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BARBACENA;14.675.553/0001-59;972459,0
9496755;4291;FUNDO ESTADUAL DE SAUDE;2026;170;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BELO HORIZONTE;11.728.239/0001-07;8106805,0
9496756;4291;FUNDO ESTADUAL DE SAUDE;2026;171;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BERTOPOLIS;13.080.578/0001-47;100000,0
9496757;4291;FUNDO ESTADUAL DE SAUDE;2026;172;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BETIM;13.064.113/0001-00;650832,0
9496758;4291;FUNDO ESTADUAL DE SAUDE;2026;173;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BOA ESPERANCA;11.434.342/0001-36;32740,0
9496759;4291;FUNDO ESTADUAL DE SAUDE;2026;174;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BOM DESPACHO;00.390.877/0001-36;80000,0
9496760;4291;FUNDO ESTADUAL DE SAUDE;2026;175;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BOM JESUS DA PENHA;14.926.619/0001-36;20000,0
9496761;4291;FUNDO ESTADUAL DE SAUDE;2026;176;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BOM REPOUSO;12.005.513/0001-74;20000,0
9496762;4291;FUNDO ESTADUAL DE SAUDE;2026;177;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BOM SUCESSO;12.781.322/0001-02;20000,0
9496763;4291;FUNDO ESTADUAL DE SAUDE;2026;178;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BONFINOPOLIS DE MINAS;18.125.138/0008-59;20000,0
9496764;4291;FUNDO ESTADUAL DE SAUDE;2026;179;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BOTELHOS;12.899.280/0001-09;20000,0
9496765;4291;FUNDO ESTADUAL DE SAUDE;2026;180;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BRASILIA DE MINAS;11.385.910/0001-56;80000,0
9496766;4291;FUNDO ESTADUAL DE SAUDE;2026;181;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BRUMADINHO;14.208.587/0001-33;80000,0
9496767;4291;FUNDO ESTADUAL DE SAUDE;2026;182;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BUENO BRANDAO;11.408.949/0001-41;20000,0
9496768;4291;FUNDO ESTADUAL DE SAUDE;2026;183;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BURITIS;11.638.768/0001-01;20000,0
9496769;4291;FUNDO ESTADUAL DE SAUDE;2026;184;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE BURITIZEIRO;12.134.901/0001-55;20000,0
9496770;4291;FUNDO ESTADUAL DE SAUDE;2026;185;2026-02-26;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;FUNDO MUNICIPAL DE SAUDE DE CABO VERDE;16.774.380/0001-51;20000,0
